# pdf: NNPDF31_nlo_pch_as_0118
# Q0: 2 GeV 
# Nrep: 100
# [xmin, xmax, nx]: [10^(-4), 10^(0), 1001]
# 	 x 	 gluon(cv) 	 gluon(sd) 
 0.01976970 	 3.12252228 	 0.13713909 
 0.01995262 	 3.11653625 	 0.13733089 
 0.02013724 	 3.11052378 	 0.13748223 
 0.02032357 	 3.10449453 	 0.13760274 
 0.02051162 	 3.09844934 	 0.13769536 
 0.02070141 	 3.09238729 	 0.13776126 
 0.02089296 	 3.08630745 	 0.13780156 
 0.02108628 	 3.08020892 	 0.13781739 
 0.02128139 	 3.07409077 	 0.13780979 
 0.02147830 	 3.06795207 	 0.13777978 
 0.02167704 	 3.06179192 	 0.13772827 
 0.02187762 	 3.05560939 	 0.13765611 
 0.02208005 	 3.04940355 	 0.13756406 
 0.02228435 	 3.04317350 	 0.13745278 
 0.02249055 	 3.03691831 	 0.13732282 
 0.02269865 	 3.03063705 	 0.13717464 
 0.02290868 	 3.02432882 	 0.13700860 
 0.02312065 	 3.01799269 	 0.13682496 
 0.02333458 	 3.01162774 	 0.13662386 
 0.02355049 	 3.00523305 	 0.13640538 
 0.02376840 	 2.99880770 	 0.13616948 
 0.02398833 	 2.99235077 	 0.13591606 
 0.02421029 	 2.98586135 	 0.13564495 
 0.02443431 	 2.97933850 	 0.13535592 
 0.02466039 	 2.97278132 	 0.13504871 
 0.02488857 	 2.96618887 	 0.13472302 
 0.02511886 	 2.95956025 	 0.13437856 
 0.02535129 	 2.95289453 	 0.13401506 
 0.02558586 	 2.94619079 	 0.13363227 
 0.02582260 	 2.93945000 	 0.13322860 
 0.02606154 	 2.93267811 	 0.13279957 
 0.02630268 	 2.92587559 	 0.13234595 
 0.02654606 	 2.91904238 	 0.13186905 
 0.02679168 	 2.91217844 	 0.13137033 
 0.02703958 	 2.90528370 	 0.13085129 
 0.02728978 	 2.89835811 	 0.13031344 
 0.02754229 	 2.89140162 	 0.12975829 
 0.02779713 	 2.88441418 	 0.12918731 
 0.02805434 	 2.87739572 	 0.12860187 
 0.02831392 	 2.87034619 	 0.12800323 
 0.02857591 	 2.86326555 	 0.12739254 
 0.02884032 	 2.85615373 	 0.12677079 
 0.02910717 	 2.84901069 	 0.12613882 
 0.02937650 	 2.84183636 	 0.12549728 
 0.02964831 	 2.83463069 	 0.12484667 
 0.02992265 	 2.82739363 	 0.12418730 
 0.03019952 	 2.82012512 	 0.12351931 
 0.03047895 	 2.81282511 	 0.12284267 
 0.03076097 	 2.80549354 	 0.12215722 
 0.03104560 	 2.79813037 	 0.12146266 
 0.03133286 	 2.79073553 	 0.12075861 
 0.03162278 	 2.78330897 	 0.12004459 
 0.03191538 	 2.77585064 	 0.11932011 
 0.03221069 	 2.76836048 	 0.11858470 
 0.03250873 	 2.76083844 	 0.11783796 
 0.03280953 	 2.75328446 	 0.11707958 
 0.03311311 	 2.74570562 	 0.11630596 
 0.03341950 	 2.73811503 	 0.11551335 
 0.03372873 	 2.73051062 	 0.11470784 
 0.03404082 	 2.72288991 	 0.11389584 
 0.03435579 	 2.71525044 	 0.11308362 
 0.03467369 	 2.70758972 	 0.11227726 
 0.03499452 	 2.69990528 	 0.11148249 
 0.03531832 	 2.69219463 	 0.11070461 
 0.03564511 	 2.68445530 	 0.10994834 
 0.03597493 	 2.67668481 	 0.10921777 
 0.03630781 	 2.66888069 	 0.10851626 
 0.03664376 	 2.66104044 	 0.10784637 
 0.03698282 	 2.65316160 	 0.10720978 
 0.03732502 	 2.64524169 	 0.10660727 
 0.03767038 	 2.63727823 	 0.10603870 
 0.03801894 	 2.62926874 	 0.10550300 
 0.03837072 	 2.62121075 	 0.10499817 
 0.03872576 	 2.61310177 	 0.10452133 
 0.03908409 	 2.60493932 	 0.10406875 
 0.03944573 	 2.59672094 	 0.10363596 
 0.03981072 	 2.58844413 	 0.10321781 
 0.04017908 	 2.58010643 	 0.10280857 
 0.04055085 	 2.57170535 	 0.10240210 
 0.04092607 	 2.56323841 	 0.10199194 
 0.04130475 	 2.55470315 	 0.10157149 
 0.04168694 	 2.54609707 	 0.10113418 
 0.04207266 	 2.53741771 	 0.10067364 
 0.04246196 	 2.52867653 	 0.10018418 
 0.04285485 	 2.51988841 	 0.09966877 
 0.04325138 	 2.51105254 	 0.09913517 
 0.04365158 	 2.50216805 	 0.09859145 
 0.04405549 	 2.49323411 	 0.09804580 
 0.04446313 	 2.48424987 	 0.09750634 
 0.04487454 	 2.47521447 	 0.09698094 
 0.04528976 	 2.46612707 	 0.09647696 
 0.04570882 	 2.45698682 	 0.09600119 
 0.04613176 	 2.44779286 	 0.09555957 
 0.04655861 	 2.43854436 	 0.09515713 
 0.04698941 	 2.42924046 	 0.09479778 
 0.04742420 	 2.41988032 	 0.09448428 
 0.04786301 	 2.41046308 	 0.09421809 
 0.04830588 	 2.40098789 	 0.09399935 
 0.04875285 	 2.39145392 	 0.09382684 
 0.04920395 	 2.38186030 	 0.09369798 
 0.04965923 	 2.37220620 	 0.09360888 
 0.05011872 	 2.36249075 	 0.09355440 
 0.05058247 	 2.35271312 	 0.09352821 
 0.05105050 	 2.34287246 	 0.09352296 
 0.05152286 	 2.33296791 	 0.09353036 
 0.05199960 	 2.32299862 	 0.09354139 
 0.05248075 	 2.31296376 	 0.09354642 
 0.05296634 	 2.30286246 	 0.09353541 
 0.05345644 	 2.29269389 	 0.09349812 
 0.05395106 	 2.28245723 	 0.09342446 
 0.05445027 	 2.27215622 	 0.09332418 
 0.05495409 	 2.26179362 	 0.09320825 
 0.05546257 	 2.25136947 	 0.09307777 
 0.05597576 	 2.24088383 	 0.09293394 
 0.05649370 	 2.23033671 	 0.09277795 
 0.05701643 	 2.21972816 	 0.09261089 
 0.05754399 	 2.20905822 	 0.09243366 
 0.05807644 	 2.19832693 	 0.09224689 
 0.05861382 	 2.18753432 	 0.09205090 
 0.05915616 	 2.17668043 	 0.09184562 
 0.05970353 	 2.16576530 	 0.09163053 
 0.06025596 	 2.15478897 	 0.09140470 
 0.06081350 	 2.14375147 	 0.09116669 
 0.06137620 	 2.13265284 	 0.09091459 
 0.06194411 	 2.12149313 	 0.09064600 
 0.06251727 	 2.11027236 	 0.09035802 
 0.06309573 	 2.09899058 	 0.09004734 
 0.06367955 	 2.08764783 	 0.08971019 
 0.06426877 	 2.07624413 	 0.08934243 
 0.06486344 	 2.06477954 	 0.08893959 
 0.06546362 	 2.05325408 	 0.08849693 
 0.06606934 	 2.04166780 	 0.08800951 
 0.06668068 	 2.03002073 	 0.08747227 
 0.06729767 	 2.01831291 	 0.08688012 
 0.06792036 	 2.00654438 	 0.08622808 
 0.06854882 	 1.99471518 	 0.08551134 
 0.06918310 	 1.98282363 	 0.08472402 
 0.06982324 	 1.97083796 	 0.08383855 
 0.07046931 	 1.95875029 	 0.08285417 
 0.07112135 	 1.94656596 	 0.08178282 
 0.07177943 	 1.93429033 	 0.08063719 
 0.07244360 	 1.92192873 	 0.07943053 
 0.07311391 	 1.90948651 	 0.07817647 
 0.07379042 	 1.89696902 	 0.07688883 
 0.07447320 	 1.88438160 	 0.07558144 
 0.07516229 	 1.87172960 	 0.07426794 
 0.07585776 	 1.85901836 	 0.07296157 
 0.07655966 	 1.84625323 	 0.07167493 
 0.07726806 	 1.83343955 	 0.07041976 
 0.07798301 	 1.82058268 	 0.06920668 
 0.07870458 	 1.80768796 	 0.06804494 
 0.07943282 	 1.79476072 	 0.06694222 
 0.08016781 	 1.78180633 	 0.06590437 
 0.08090959 	 1.76883011 	 0.06493523 
 0.08165824 	 1.75583743 	 0.06403653 
 0.08241381 	 1.74283362 	 0.06320778 
 0.08317638 	 1.72982404 	 0.06244629 
 0.08394600 	 1.71681402 	 0.06174723 
 0.08472274 	 1.70380891 	 0.06110378 
 0.08550667 	 1.69081406 	 0.06050736 
 0.08629785 	 1.67783481 	 0.05994796 
 0.08709636 	 1.66487652 	 0.05941447 
 0.08790225 	 1.65194452 	 0.05889512 
 0.08871560 	 1.63903725 	 0.05837150 
 0.08953648 	 1.62610199 	 0.05778625 
 0.09036495 	 1.61312956 	 0.05713990 
 0.09120108 	 1.60012354 	 0.05644822 
 0.09204496 	 1.58708754 	 0.05572796 
 0.09289664 	 1.57402512 	 0.05499586 
 0.09375620 	 1.56093989 	 0.05426789 
 0.09462372 	 1.54783544 	 0.05355847 
 0.09549926 	 1.53471534 	 0.05287985 
 0.09638290 	 1.52158320 	 0.05224164 
 0.09727472 	 1.50844261 	 0.05165048 
 0.09817479 	 1.49529714 	 0.05110997 
 0.09908319 	 1.48215040 	 0.05062080 
 0.10000000 	 1.46900596 	 0.05018121 
 0.10092529 	 1.45584185 	 0.04976308 
 0.10185914 	 1.44263944 	 0.04935138 
 0.10280163 	 1.42940742 	 0.04896228 
 0.10375284 	 1.41615445 	 0.04861106 
 0.10471285 	 1.40288920 	 0.04831123 
 0.10568175 	 1.38962035 	 0.04807392 
 0.10665961 	 1.37635655 	 0.04790729 
 0.10764652 	 1.36310649 	 0.04781626 
 0.10864256 	 1.34987883 	 0.04780234 
 0.10964782 	 1.33668224 	 0.04786382 
 0.11066238 	 1.32352539 	 0.04799615 
 0.11168632 	 1.31041696 	 0.04819255 
 0.11271975 	 1.29736113 	 0.04844768 
 0.11376273 	 1.28433964 	 0.04877035 
 0.11481536 	 1.27134845 	 0.04916127 
 0.11587774 	 1.25838650 	 0.04961818 
 0.11694994 	 1.24545271 	 0.05013565 
 0.11803206 	 1.23254598 	 0.05070401 
 0.11912420 	 1.21966525 	 0.05130925 
 0.12022644 	 1.20680943 	 0.05193373 
 0.12133889 	 1.19397744 	 0.05255762 
 0.12246162 	 1.18116821 	 0.05316104 
 0.12359474 	 1.16838064 	 0.05372666 
 0.12473835 	 1.15560806 	 0.05424445 
 0.12589254 	 1.14279551 	 0.05474436 
 0.12705741 	 1.12995189 	 0.05527963 
 0.12823306 	 1.11710569 	 0.05589225 
 0.12941958 	 1.10428540 	 0.05660530 
 0.13061709 	 1.09151952 	 0.05741784 
 0.13182567 	 1.07883654 	 0.05830357 
 0.13304544 	 1.06626495 	 0.05921279 
 0.13427650 	 1.05383324 	 0.06007705 
 0.13551894 	 1.04156992 	 0.06081564 
 0.13677288 	 1.02950270 	 0.06134474 
 0.13803843 	 1.01762804 	 0.06164689 
 0.13931568 	 1.00592280 	 0.06174904 
 0.14060475 	 0.99436800 	 0.06167499 
 0.14190575 	 0.98294467 	 0.06145048 
 0.14321879 	 0.97163383 	 0.06110014 
 0.14454398 	 0.96041650 	 0.06064568 
 0.14588143 	 0.94927371 	 0.06010527 
 0.14723125 	 0.93818649 	 0.05949424 
 0.14859356 	 0.92713585 	 0.05882709 
 0.14996848 	 0.91613277 	 0.05803437 
 0.15135612 	 0.90520699 	 0.05706189 
 0.15275661 	 0.89436097 	 0.05597397 
 0.15417005 	 0.88359715 	 0.05483128 
 0.15559656 	 0.87291794 	 0.05368411 
 0.15703628 	 0.86232577 	 0.05256812 
 0.15848932 	 0.85182305 	 0.05150305 
 0.15995580 	 0.84141222 	 0.05049530 
 0.16143586 	 0.83110149 	 0.04953763 
 0.16292960 	 0.82093223 	 0.04857491 
 0.16443717 	 0.81089073 	 0.04761845 
 0.16595869 	 0.80095073 	 0.04669759 
 0.16749429 	 0.79108599 	 0.04582748 
 0.16904409 	 0.78127024 	 0.04499985 
 0.17060824 	 0.77147724 	 0.04418423 
 0.17218686 	 0.76168074 	 0.04334133 
 0.17378008 	 0.75185179 	 0.04244401 
 0.17538805 	 0.74197426 	 0.04152732 
 0.17701090 	 0.73208497 	 0.04075021 
 0.17864876 	 0.72222609 	 0.04024282 
 0.18030177 	 0.71243979 	 0.04002802 
 0.18197009 	 0.70276825 	 0.03999513 
 0.18365383 	 0.69325364 	 0.03992464 
 0.18535316 	 0.68393820 	 0.03955521 
 0.18706821 	 0.67484997 	 0.03875956 
 0.18879913 	 0.66595699 	 0.03768318 
 0.19054607 	 0.65721321 	 0.03654279 
 0.19230917 	 0.64857261 	 0.03553514 
 0.19408859 	 0.63998918 	 0.03477698 
 0.19588447 	 0.63141688 	 0.03427135 
 0.19769696 	 0.62281224 	 0.03391840 
 0.19952623 	 0.61421229 	 0.03362329 
 0.20137242 	 0.60564706 	 0.03336411 
 0.20323570 	 0.59711940 	 0.03313169 
 0.20511622 	 0.58863217 	 0.03292399 
 0.20701413 	 0.58018821 	 0.03274371 
 0.20892961 	 0.57179039 	 0.03259641 
 0.21086281 	 0.56343495 	 0.03247084 
 0.21281390 	 0.55511151 	 0.03233414 
 0.21478305 	 0.54683059 	 0.03220964 
 0.21677041 	 0.53860377 	 0.03212201 
 0.21877616 	 0.53044263 	 0.03209129 
 0.22080047 	 0.52235874 	 0.03213161 
 0.22284351 	 0.51435996 	 0.03224608 
 0.22490546 	 0.50643716 	 0.03241474 
 0.22698649 	 0.49858837 	 0.03263528 
 0.22908677 	 0.49081296 	 0.03290491 
 0.23120648 	 0.48311031 	 0.03321778 
 0.23334581 	 0.47547979 	 0.03356565 
 0.23550493 	 0.46792616 	 0.03394812 
 0.23768403 	 0.46045632 	 0.03437718 
 0.23988329 	 0.45306324 	 0.03484457 
 0.24210290 	 0.44573950 	 0.03533500 
 0.24434306 	 0.43847767 	 0.03582677 
 0.24660393 	 0.43127252 	 0.03629714 
 0.24888573 	 0.42414963 	 0.03679071 
 0.25118864 	 0.41710234 	 0.03729438 
 0.25351286 	 0.41010971 	 0.03775905 
 0.25585859 	 0.40315081 	 0.03812835 
 0.25822602 	 0.39620474 	 0.03834169 
 0.26061535 	 0.38927064 	 0.03836367 
 0.26302680 	 0.38236335 	 0.03823385 
 0.26546056 	 0.37548949 	 0.03800491 
 0.26791683 	 0.36865566 	 0.03772717 
 0.27039584 	 0.36186840 	 0.03744633 
 0.27289778 	 0.35510249 	 0.03715417 
 0.27542287 	 0.34836002 	 0.03685052 
 0.27797133 	 0.34167859 	 0.03654901 
 0.28054336 	 0.33509584 	 0.03622440 
 0.28313920 	 0.32864822 	 0.03581779 
 0.28575905 	 0.32233614 	 0.03526105 
 0.28840315 	 0.31613725 	 0.03458373 
 0.29107171 	 0.31003251 	 0.03384680 
 0.29376497 	 0.30400293 	 0.03311342 
 0.29648314 	 0.29804398 	 0.03241816 
 0.29922646 	 0.29217959 	 0.03172137 
 0.30199517 	 0.28639348 	 0.03102950 
 0.30478950 	 0.28066654 	 0.03034620 
 0.30760968 	 0.27497958 	 0.02966617 
 0.31045596 	 0.26932463 	 0.02897775 
 0.31332857 	 0.26372381 	 0.02830349 
 0.31622777 	 0.25820351 	 0.02766494 
 0.31915379 	 0.25279022 	 0.02707209 
 0.32210688 	 0.24750960 	 0.02654540 
 0.32508730 	 0.24233834 	 0.02609133 
 0.32809529 	 0.23723409 	 0.02568720 
 0.33113112 	 0.23215448 	 0.02528103 
 0.33419504 	 0.22705180 	 0.02480895 
 0.33728731 	 0.22196596 	 0.02437795 
 0.34040819 	 0.21698349 	 0.02411106 
 0.34355795 	 0.21219046 	 0.02402375 
 0.34673685 	 0.20760282 	 0.02416277 
 0.34994517 	 0.20317922 	 0.02455075 
 0.35318317 	 0.19889699 	 0.02506540 
 0.35645113 	 0.19474070 	 0.02545281 
 0.35974934 	 0.19076874 	 0.02576167 
 0.36307805 	 0.18692342 	 0.02598690 
 0.36643757 	 0.18310817 	 0.02597894 
 0.36982818 	 0.17923203 	 0.02554229 
 0.37325016 	 0.17531667 	 0.02473534 
 0.37670380 	 0.17147907 	 0.02392651 
 0.38018940 	 0.16783983 	 0.02332684 
 0.38370725 	 0.16451439 	 0.02297310 
 0.38725764 	 0.16135677 	 0.02295253 
 0.39084090 	 0.15813266 	 0.02306819 
 0.39445730 	 0.15466541 	 0.02282963 
 0.39810717 	 0.15104718 	 0.02220363 
 0.40179081 	 0.14738609 	 0.02145800 
 0.40550854 	 0.14376415 	 0.02085732 
 0.40926066 	 0.14009787 	 0.02036132 
 0.41304750 	 0.13649141 	 0.02004866 
 0.41686938 	 0.13310238 	 0.01995456 
 0.42072663 	 0.12996793 	 0.02007038 
 0.42461956 	 0.12701079 	 0.02037573 
 0.42854852 	 0.12416601 	 0.02076064 
 0.43251383 	 0.12140615 	 0.02116039 
 0.43651583 	 0.11876867 	 0.02163233 
 0.44055486 	 0.11629056 	 0.02219730 
 0.44463127 	 0.11410485 	 0.02302626 
 0.44874539 	 0.11207582 	 0.02417817 
 0.45289758 	 0.10984109 	 0.02512791 
 0.45708819 	 0.10726995 	 0.02543842 
 0.46131757 	 0.10450690 	 0.02530745 
 0.46558609 	 0.10163704 	 0.02490541 
 0.46989411 	 0.09863149 	 0.02414643 
 0.47424199 	 0.09553385 	 0.02323797 
 0.47863009 	 0.09243893 	 0.02245200 
 0.48305880 	 0.08928698 	 0.02179842 
 0.48752849 	 0.08620648 	 0.02124439 
 0.49203954 	 0.08334952 	 0.02052504 
 0.49659232 	 0.08067153 	 0.01960650 
 0.50118723 	 0.07812410 	 0.01879095 
 0.50582466 	 0.07571376 	 0.01819175 
 0.51050500 	 0.07342200 	 0.01780846 
 0.51522864 	 0.07116979 	 0.01765003 
 0.51999600 	 0.06899050 	 0.01790070 
 0.52480746 	 0.06679175 	 0.01831522 
 0.52966344 	 0.06449587 	 0.01823355 
 0.53456436 	 0.06213274 	 0.01783091 
 0.53951062 	 0.05966310 	 0.01730998 
 0.54450265 	 0.05702913 	 0.01669780 
 0.54954087 	 0.05444327 	 0.01640538 
 0.55462571 	 0.05204181 	 0.01637870 
 0.55975760 	 0.04977427 	 0.01649846 
 0.56493697 	 0.04771173 	 0.01669525 
 0.57016427 	 0.04586776 	 0.01709273 
 0.57543994 	 0.04396091 	 0.01737626 
 0.58076442 	 0.04190791 	 0.01714911 
 0.58613816 	 0.03982732 	 0.01674743 
 0.59156163 	 0.03778172 	 0.01630516 
 0.59703529 	 0.03573065 	 0.01574529 
 0.60255959 	 0.03362725 	 0.01512808 
 0.60813500 	 0.03149208 	 0.01448206 
 0.61376201 	 0.02940778 	 0.01390840 
 0.61944108 	 0.02736989 	 0.01340460 
 0.62517269 	 0.02532271 	 0.01299490 
 0.63095734 	 0.02324017 	 0.01274569 
 0.63679552 	 0.02130852 	 0.01264791 
 0.64268772 	 0.01958153 	 0.01258745 
 0.64863443 	 0.01795953 	 0.01250367 
 0.65463617 	 0.01641754 	 0.01240688 
 0.66069345 	 0.01498336 	 0.01228365 
 0.66680677 	 0.01369188 	 0.01197862 
 0.67297666 	 0.01240807 	 0.01175485 
 0.67920363 	 0.01106064 	 0.01189911 
 0.68548823 	 0.00978047 	 0.01203332 
 0.69183097 	 0.00860218 	 0.01182998 
 0.69823240 	 0.00750996 	 0.01152241 
 0.70469307 	 0.00650888 	 0.01113703 
 0.71121351 	 0.00554753 	 0.01081266 
 0.71779429 	 0.00462383 	 0.01054900 
 0.72443596 	 0.00377341 	 0.01029468 
 0.73113908 	 0.00298563 	 0.01005139 
 0.73790423 	 0.00221126 	 0.00987228 
 0.74473197 	 0.00147294 	 0.00977304 
 0.75162289 	 0.00080893 	 0.00972318 
 0.75857758 	 0.00014634 	 0.00982829 
 0.76559661 	 -0.00056544 	 0.01017974 
 0.77268059 	 -0.00113811 	 0.01045322 
 0.77983011 	 -0.00157325 	 0.01059332 
 0.78704579 	 -0.00198069 	 0.01079445 
 0.79432823 	 -0.00233188 	 0.01092652 
 0.80167806 	 -0.00261367 	 0.01079795 
 0.80909590 	 -0.00280501 	 0.01053760 
 0.81658237 	 -0.00291172 	 0.01018327 
 0.82413812 	 -0.00299752 	 0.00990096 
 0.83176377 	 -0.00305615 	 0.00967838 
 0.83945999 	 -0.00308910 	 0.00950287 
 0.84722741 	 -0.00311259 	 0.00934540 
 0.85506671 	 -0.00311797 	 0.00917688 
 0.86297855 	 -0.00309364 	 0.00896353 
 0.87096359 	 -0.00302216 	 0.00867426 
 0.87902252 	 -0.00290848 	 0.00831275 
 0.88715601 	 -0.00276972 	 0.00790422 
 0.89536477 	 -0.00259959 	 0.00742985 
 0.90364947 	 -0.00240528 	 0.00690996 
 0.91201084 	 -0.00220363 	 0.00638880 
 0.92044957 	 -0.00198343 	 0.00585329 
 0.92896639 	 -0.00175429 	 0.00532613 
 0.93756201 	 -0.00152983 	 0.00477752 
 0.94623716 	 -0.00129904 	 0.00434340 
 0.95499259 	 -0.00103331 	 0.00381267 
 0.96382902 	 -0.00075218 	 0.00308955 
 0.97274722 	 -0.00063432 	 0.00270707 
 0.98174794 	 -0.00043013 	 0.00192798 
 0.99083194 	 -0.00019313 	 0.00093021 
 
